date,Farmer,Pesticides,Food_Contamination,Industry,Dairy_Health_Impact,Forest,Waste,Workers,Cow,Government,ImportExport,Chemical,Deforestation_Agriculture,Lactose_Intolerant,Food_Climat_Impact,Employment,Policy,Poverty,Biodiversity,Price,Brexit,Food_Waste,Industrial_Agriculture,Soil,Natural,Payment_Wages,Cancer,MentalHealth,GMO,Sugar,Factory,Packaging,PalmOil,Immigration,Taste,Pollinators,Shortage,Glyphosate,Animal_Welfare,CEO,Recycling,Vegan_Against_Dairy,Almond_milk,Vitamin,Allergy,Gut_Digestion,Ingredient_Scrutiny,Fats,Lactose,Seeds,Protein,Milk_Prices,Bacteria,Industry_Impacy_Health,Obesity,Food_access,Antibiotics,Reusable,Plastic_Ocean,Retail,Hormone,Label,Water_Scarcity,Chlorpyrifos,Bank,Xenophobic,Sustainable_Diet,Meat_Impact_Climate,Chlorine,Baby_Milk,Residues,Additive,Diabetes,Soya_milk,Processed_Food,Feminism,Transparency,Religion,Breastfeeding,Gluten,Skincar,Cocoa,Monoculture,Shareholders,Microplastics,Infant_Nutrition,Veganism,Carbohydrates,Fertility,Biodegradable,Microwave,Sulfoxaflor,Organic_Authenticity,Traceability,NanoParticles,Aluminium,Probiotics,Atrazine,Perchlorate,Dairy_Industry_Lie,Genetically_Modified_Animal,Milk_Sales,Overpackaging
2019-02-23,305.0,322.0,113.0,301.0,128.0,465.0,866.0,27.0,257.0,194.0,49.0,133.0,446.0,2.0,46.0,90.0,168.0,429.0,482.0,844.0,5.0,780.0,82.0,40.0,43.0,18.0,16.0,1033.0,21.0,22.0,306.0,4.0,0.0,0.0,19.0,80.0,3.0,13.0,713.0,0.0,27.0,13.0,11.0,2.0,10.0,10.0,47.0,9.0,5.0,39.0,19.0,104.0,33.0,6.0,12.0,718.0,23.0,36.0,2.0,9.0,0.0,43.0,39.0,0.0,3.0,10.0,66.0,4.0,0.0,19.0,4.0,4.0,1.0,2.0,12.0,0.0,41.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-24,5851.0,973.0,2496.0,1835.0,110.0,74.0,1451.0,24.0,1748.0,352.0,677.0,2412.0,57.0,45.0,224.0,49.0,91.0,3667.0,421.0,4172.0,33.0,589.0,39.0,92.0,7.0,56.0,95.0,26.0,73.0,23.0,21.0,103.0,2.0,0.0,62.0,86.0,300.0,83.0,4.0,1.0,812.0,258.0,26.0,19.0,37.0,22.0,51.0,19.0,55.0,27.0,14.0,665.0,3.0,1731.0,17.0,0.0,1.0,783.0,0.0,0.0,11.0,46.0,4.0,0.0,10.0,0.0,2.0,0.0,0.0,2.0,0.0,19.0,4.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2019-02-25,2449.0,975.0,132.0,413.0,120.0,791.0,294.0,121.0,207.0,70.0,874.0,261.0,724.0,7.0,46.0,77.0,240.0,57.0,521.0,574.0,7.0,241.0,24.0,33.0,96.0,66.0,10.0,50.0,34.0,22.0,39.0,2.0,453.0,0.0,18.0,262.0,24.0,3.0,6.0,1.0,5.0,106.0,110.0,9.0,3.0,18.0,1.0,7.0,8.0,17.0,93.0,553.0,6.0,38.0,81.0,6.0,9.0,2.0,1.0,2.0,6.0,1.0,19.0,0.0,0.0,1.0,120.0,0.0,0.0,10.0,47.0,0.0,0.0,5.0,1.0,21.0,0.0,2.0,8.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,76.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
2019-02-26,701.0,514.0,1233.0,465.0,130.0,835.0,1764.0,175.0,323.0,58.0,206.0,247.0,771.0,144.0,19.0,52.0,62.0,218.0,186.0,69.0,31.0,180.0,184.0,19.0,44.0,48.0,23.0,7.0,25.0,34.0,6.0,2.0,0.0,0.0,1114.0,51.0,242.0,61.0,1.0,55.0,4.0,78.0,12.0,2.0,84.0,12.0,7.0,325.0,146.0,46.0,129.0,45.0,2.0,2.0,51.0,20.0,7.0,15.0,0.0,0.0,4.0,7.0,1.0,3.0,2.0,10.0,38.0,8.0,2.0,26.0,52.0,0.0,38.0,34.0,5.0,0.0,1.0,9.0,12.0,2.0,4.0,16.0,4.0,2.0,0.0,0.0,38.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-27,704.0,566.0,177.0,694.0,121.0,763.0,86.0,174.0,202.0,26.0,64.0,76.0,715.0,23.0,30.0,27.0,96.0,80.0,2642.0,59.0,31.0,42.0,126.0,187.0,2567.0,83.0,28.0,25.0,354.0,30.0,480.0,35.0,2.0,2.0,29.0,55.0,14.0,54.0,66.0,6.0,2.0,34.0,16.0,11.0,12.0,20.0,0.0,146.0,30.0,5.0,19.0,37.0,0.0,14.0,1.0,146.0,0.0,35.0,1.0,0.0,51.0,0.0,0.0,3.0,4.0,0.0,12.0,13.0,1.0,1.0,13.0,0.0,9.0,9.0,0.0,0.0,3.0,4.0,11.0,24.0,0.0,24.0,9.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-28,1978.0,379.0,196.0,270.0,111.0,361.0,211.0,768.0,105.0,180.0,146.0,120.0,146.0,5.0,105.0,71.0,36.0,125.0,152.0,141.0,38.0,143.0,56.0,22.0,67.0,25.0,52.0,34.0,51.0,58.0,87.0,6.0,2.0,594.0,82.0,8.0,612.0,23.0,4.0,2.0,26.0,11.0,63.0,20.0,10.0,28.0,61.0,130.0,5.0,12.0,23.0,28.0,26.0,0.0,20.0,11.0,6.0,3.0,3.0,24.0,58.0,51.0,35.0,6.0,12.0,56.0,13.0,12.0,0.0,3.0,27.0,0.0,60.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,8.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
2019-03-01,1618.0,843.0,134.0,720.0,83.0,144.0,1100.0,14.0,234.0,67.0,921.0,52.0,134.0,44.0,636.0,607.0,74.0,37.0,1336.0,55.0,1121.0,76.0,74.0,19.0,51.0,172.0,16.0,994.0,14.0,684.0,12.0,12.0,5.0,3.0,245.0,17.0,21.0,16.0,15.0,5.0,12.0,8.0,534.0,2.0,15.0,53.0,16.0,279.0,60.0,18.0,597.0,45.0,8.0,311.0,121.0,29.0,20.0,0.0,10.0,200.0,24.0,16.0,0.0,1.0,1.0,5.0,3.0,2.0,1.0,216.0,84.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,163.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-02,1329.0,5593.0,4098.0,184.0,168.0,251.0,132.0,50.0,516.0,45.0,4754.0,150.0,40.0,23.0,150.0,138.0,286.0,46.0,387.0,29.0,169.0,38.0,30.0,365.0,13.0,94.0,11.0,25.0,25.0,65.0,5.0,1.0,0.0,6.0,238.0,6.0,10.0,12.0,71.0,0.0,1.0,3.0,76.0,1.0,14.0,14.0,4.0,106.0,33.0,38.0,16.0,11.0,0.0,13.0,189.0,9.0,57.0,4.0,0.0,10.0,100.0,0.0,0.0,58.0,2.0,0.0,38.0,5.0,565.0,8.0,13.0,9.0,70.0,37.0,1.0,0.0,0.0,4.0,2.0,17.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-03,451.0,1282.0,193.0,122.0,156.0,91.0,269.0,1434.0,45.0,67.0,310.0,127.0,64.0,12.0,23.0,71.0,127.0,15.0,160.0,15.0,68.0,124.0,24.0,17.0,59.0,1417.0,41.0,25.0,46.0,20.0,59.0,0.0,1.0,1.0,20.0,61.0,2.0,29.0,28.0,0.0,7.0,27.0,51.0,0.0,4.0,15.0,8.0,3.0,13.0,24.0,92.0,3.0,11.0,18.0,60.0,8.0,7.0,2.0,4.0,56.0,657.0,1.0,0.0,19.0,0.0,0.0,0.0,4.0,745.0,0.0,20.0,16.0,13.0,7.0,2.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-04,4336.0,1203.0,157.0,198.0,186.0,42.0,300.0,69.0,530.0,37.0,126.0,915.0,27.0,22.0,1979.0,3245.0,59.0,99.0,1049.0,41.0,73.0,164.0,45.0,5.0,134.0,384.0,5.0,26.0,13.0,41.0,156.0,15.0,2.0,21.0,34.0,0.0,49.0,18.0,10.0,2.0,9.0,302.0,27.0,31.0,5.0,6.0,14.0,44.0,29.0,1.0,122.0,7.0,55.0,41.0,4.0,6.0,59.0,1.0,0.0,12.0,0.0,14.0,11.0,31.0,15.0,0.0,13.0,7.0,8.0,18.0,0.0,1.0,3.0,38.0,4.0,1.0,0.0,19.0,15.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,11.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-05,3706.0,648.0,306.0,312.0,128.0,150.0,194.0,306.0,95.0,25.0,3222.0,247.0,75.0,400.0,161.0,123.0,65.0,10.0,231.0,69.0,22.0,46.0,146.0,85.0,123.0,985.0,72.0,3105.0,43.0,170.0,160.0,5.0,26.0,131.0,38.0,1.0,0.0,222.0,0.0,0.0,8.0,16.0,42.0,7.0,11.0,31.0,4.0,279.0,409.0,0.0,121.0,6.0,9.0,25.0,1.0,9.0,20.0,7.0,19.0,4.0,17.0,4.0,0.0,14.0,11.0,1.0,3.0,1.0,10.0,6.0,8.0,1.0,0.0,410.0,1.0,0.0,0.0,519.0,0.0,9.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-06,1711.0,681.0,164.0,1489.0,127.0,118.0,121.0,22.0,144.0,450.0,665.0,124.0,37.0,80.0,55.0,96.0,95.0,43.0,54.0,49.0,108.0,57.0,42.0,55.0,21.0,30.0,5.0,142.0,17.0,65.0,56.0,16.0,0.0,61.0,94.0,441.0,13.0,9.0,48.0,4.0,14.0,42.0,70.0,5.0,27.0,6.0,10.0,1.0,81.0,3.0,3.0,30.0,5.0,0.0,30.0,1.0,5.0,5.0,8.0,1.0,14.0,0.0,0.0,13.0,1.0,0.0,0.0,16.0,48.0,13.0,5.0,1.0,3.0,13.0,14.0,0.0,13.0,3.0,6.0,3.0,0.0,70.0,1.0,0.0,8.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-07,412.0,382.0,198.0,305.0,334.0,1547.0,574.0,208.0,314.0,48.0,85.0,52.0,1495.0,37.0,426.0,43.0,63.0,85.0,489.0,229.0,9.0,375.0,57.0,44.0,28.0,16.0,16.0,42.0,89.0,82.0,16.0,14.0,64.0,2.0,82.0,13.0,7.0,47.0,26.0,14.0,2.0,481.0,40.0,0.0,82.0,49.0,112.0,26.0,48.0,5.0,447.0,0.0,14.0,5.0,10.0,30.0,8.0,1.0,3.0,13.0,44.0,2.0,1.0,8.0,10.0,1.0,0.0,11.0,1.0,20.0,0.0,3.0,7.0,13.0,1.0,0.0,21.0,1.0,17.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2019-03-08,491.0,3107.0,768.0,875.0,112.0,979.0,307.0,96.0,504.0,84.0,2505.0,183.0,967.0,14.0,92.0,245.0,92.0,31.0,74.0,191.0,57.0,162.0,704.0,59.0,14.0,12.0,34.0,40.0,41.0,10.0,9.0,15.0,737.0,48.0,29.0,0.0,4.0,12.0,39.0,4.0,2.0,25.0,59.0,10.0,536.0,31.0,4.0,39.0,26.0,159.0,91.0,2.0,0.0,0.0,17.0,9.0,12.0,0.0,9.0,0.0,1.0,2.0,6.0,15.0,6.0,0.0,15.0,0.0,0.0,4.0,29.0,0.0,0.0,5.0,0.0,5.0,10.0,0.0,0.0,1.0,0.0,7.0,22.0,0.0,0.0,0.0,3.0,18.0,0.0,11.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09,148.0,183.0,398.0,149.0,839.0,77.0,300.0,51.0,201.0,36.0,56.0,92.0,62.0,16.0,48.0,32.0,10.0,873.0,18.0,26.0,25.0,201.0,24.0,12.0,33.0,13.0,43.0,51.0,13.0,24.0,7.0,3.0,16.0,1.0,15.0,1.0,20.0,0.0,7.0,0.0,0.0,36.0,14.0,2.0,3.0,7.0,24.0,61.0,16.0,1.0,6.0,2.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,5.0,6.0,3.0,2.0,0.0,3.0,0.0,56.0,0.0,0.0,51.0,0.0,36.0,0.0,8.0,10.0,0.0,3.0,0.0,10.0,6.0,1.0,13.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-10,830.0,291.0,164.0,527.0,421.0,55.0,512.0,41.0,81.0,405.0,92.0,81.0,44.0,40.0,9.0,420.0,134.0,126.0,103.0,36.0,123.0,66.0,364.0,156.0,15.0,132.0,18.0,32.0,64.0,938.0,330.0,23.0,3.0,13.0,89.0,2.0,111.0,11.0,305.0,1.0,39.0,201.0,123.0,1.0,9.0,20.0,15.0,13.0,60.0,3.0,66.0,2.0,7.0,104.0,1.0,9.0,11.0,3.0,28.0,2.0,2.0,14.0,0.0,1.0,2.0,1.0,48.0,0.0,0.0,6.0,0.0,1.0,11.0,3.0,2.0,0.0,1.0,127.0,13.0,5.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-11,1169.0,1798.0,1510.0,5170.0,527.0,1250.0,190.0,90.0,125.0,204.0,73.0,1676.0,1225.0,13.0,44.0,164.0,77.0,170.0,1188.0,39.0,27.0,58.0,1199.0,80.0,39.0,57.0,28.0,242.0,59.0,74.0,86.0,80.0,1165.0,1.0,82.0,23.0,123.0,21.0,53.0,0.0,1169.0,183.0,33.0,0.0,8.0,2707.0,66.0,22.0,16.0,13.0,14.0,5.0,66.0,434.0,60.0,40.0,11.0,10.0,0.0,103.0,0.0,15.0,0.0,5.0,5.0,0.0,206.0,2.0,0.0,0.0,21.0,0.0,0.0,9.0,6.0,0.0,9.0,0.0,263.0,12.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-12,520.0,383.0,182.0,325.0,705.0,177.0,150.0,63.0,56.0,28.0,60.0,133.0,154.0,14.0,6.0,130.0,70.0,23.0,20.0,97.0,138.0,48.0,34.0,7.0,45.0,125.0,8.0,51.0,211.0,14.0,28.0,4.0,19.0,0.0,14.0,19.0,7.0,8.0,12.0,4.0,14.0,8.0,37.0,2.0,85.0,45.0,15.0,34.0,17.0,26.0,294.0,4.0,6.0,0.0,42.0,2.0,9.0,1.0,1.0,4.0,2.0,15.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,32.0,28.0,5.0,0.0,4.0,0.0,3.0,2.0,0.0,1.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-13,6675.0,191.0,127.0,5440.0,918.0,417.0,130.0,68.0,406.0,120.0,400.0,86.0,384.0,9.0,1038.0,62.0,51.0,36.0,358.0,71.0,61.0,33.0,46.0,61.0,41.0,65.0,61.0,245.0,41.0,11.0,36.0,11.0,4860.0,10.0,36.0,2.0,1.0,18.0,4.0,244.0,11.0,23.0,23.0,1.0,13.0,9.0,8.0,22.0,12.0,22.0,50.0,38.0,3.0,11.0,23.0,31.0,4.0,0.0,0.0,2.0,6.0,0.0,23.0,0.0,97.0,2.0,0.0,0.0,2.0,29.0,1.0,1.0,10.0,36.0,6.0,0.0,0.0,0.0,7.0,4.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-14,1091.0,331.0,390.0,775.0,298.0,728.0,194.0,962.0,217.0,74.0,27.0,138.0,129.0,244.0,59.0,104.0,49.0,84.0,61.0,240.0,13.0,25.0,75.0,30.0,27.0,419.0,20.0,13.0,38.0,7.0,2.0,294.0,664.0,3.0,88.0,37.0,8.0,5.0,3.0,35.0,29.0,20.0,106.0,2.0,51.0,48.0,79.0,34.0,250.0,5.0,41.0,17.0,0.0,9.0,7.0,0.0,9.0,7.0,8.0,4.0,173.0,75.0,47.0,0.0,27.0,20.0,0.0,3.0,11.0,27.0,0.0,8.0,0.0,8.0,9.0,0.0,0.0,6.0,8.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,19.0,5.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-15,1845.0,192.0,819.0,388.0,87.0,119.0,92.0,83.0,63.0,1564.0,228.0,145.0,54.0,22.0,19.0,115.0,24.0,130.0,16.0,40.0,1.0,37.0,114.0,11.0,78.0,86.0,5.0,13.0,45.0,27.0,4.0,14.0,0.0,0.0,32.0,14.0,19.0,3.0,2.0,11.0,43.0,2.0,42.0,7.0,59.0,6.0,4.0,14.0,22.0,1.0,16.0,29.0,7.0,89.0,4.0,1.0,0.0,5.0,1.0,0.0,18.0,3.0,2.0,0.0,1.0,1979.0,11.0,1.0,0.0,15.0,0.0,0.0,12.0,858.0,92.0,0.0,0.0,1.0,38.0,142.0,0.0,10.0,111.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-16,162.0,150.0,75.0,156.0,130.0,530.0,133.0,308.0,157.0,153.0,45.0,88.0,25.0,15.0,36.0,369.0,63.0,1211.0,98.0,5.0,10.0,17.0,34.0,69.0,16.0,23.0,57.0,14.0,12.0,63.0,6.0,14.0,1.0,4.0,20.0,45.0,11.0,3.0,1.0,0.0,49.0,1.0,76.0,2.0,16.0,128.0,8.0,33.0,22.0,5.0,16.0,2.0,0.0,0.0,5.0,0.0,6.0,0.0,1.0,1.0,1.0,8.0,7.0,0.0,0.0,37.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,14.0,6.0,2.0,21.0,16.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
2019-03-17,346.0,349.0,160.0,106.0,115.0,57.0,107.0,1037.0,117.0,366.0,829.0,27.0,42.0,1.0,17.0,121.0,10.0,40.0,27.0,267.0,18.0,8.0,6.0,1.0,16.0,33.0,10.0,5.0,11.0,14.0,11.0,257.0,0.0,1.0,87.0,0.0,17.0,33.0,0.0,0.0,53.0,3.0,43.0,1.0,13.0,7.0,28.0,7.0,10.0,5.0,6.0,258.0,2.0,3.0,139.0,21.0,9.0,26.0,4.0,0.0,4.0,28.0,0.0,0.0,5.0,1.0,7.0,1.0,1.0,21.0,0.0,2.0,0.0,10.0,5.0,0.0,2.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-18,1864.0,215.0,1435.0,1608.0,171.0,65.0,129.0,1768.0,97.0,25.0,77.0,68.0,55.0,80.0,35.0,74.0,105.0,13.0,89.0,342.0,11.0,87.0,9.0,28.0,52.0,62.0,17.0,6.0,15.0,32.0,8.0,160.0,0.0,1545.0,30.0,8.0,800.0,13.0,23.0,2.0,179.0,36.0,58.0,13.0,13.0,25.0,23.0,11.0,84.0,5.0,15.0,241.0,5.0,0.0,5.0,0.0,60.0,2.0,1.0,5.0,7.0,23.0,0.0,6.0,10.0,0.0,9.0,0.0,4.0,590.0,0.0,0.0,2.0,11.0,3.0,0.0,1.0,5.0,70.0,6.0,1.0,36.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-19,390.0,282.0,750.0,180.0,163.0,18896.0,656.0,70.0,515.0,53.0,320.0,715.0,18884.0,54.0,181.0,54.0,82.0,34.0,111.0,54.0,56.0,527.0,78.0,5.0,22.0,35.0,58.0,291.0,26.0,39.0,18.0,288.0,12.0,7.0,13.0,116.0,3.0,8.0,0.0,0.0,215.0,31.0,54.0,19.0,14.0,100.0,93.0,26.0,54.0,10.0,11.0,11.0,2.0,3.0,1.0,11.0,4.0,499.0,0.0,27.0,2.0,47.0,1.0,0.0,19.0,1.0,7.0,0.0,1.0,21.0,1.0,28.0,1.0,24.0,31.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,9.0,10.0,0.0,25.0,0.0,8.0,0.0,0.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0
2019-03-20,1622.0,942.0,454.0,197.0,158.0,160.0,505.0,541.0,419.0,170.0,225.0,541.0,127.0,35.0,42.0,1242.0,150.0,104.0,18.0,78.0,126.0,122.0,27.0,46.0,56.0,186.0,79.0,100.0,119.0,93.0,36.0,241.0,5.0,14.0,72.0,1.0,17.0,222.0,35.0,4.0,235.0,9.0,16.0,3.0,7.0,67.0,73.0,1764.0,38.0,1.0,68.0,58.0,8.0,11.0,91.0,8.0,15.0,94.0,0.0,54.0,5.0,71.0,3.0,3.0,46.0,10.0,3.0,3.0,0.0,54.0,264.0,84.0,3.0,22.0,1.0,0.0,1.0,1.0,40.0,8.0,0.0,61.0,100.0,291.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0
2019-03-21,1237.0,656.0,308.0,267.0,268.0,336.0,195.0,97.0,253.0,82.0,71.0,191.0,197.0,195.0,8.0,186.0,60.0,143.0,83.0,51.0,790.0,76.0,26.0,39.0,31.0,693.0,15.0,29.0,5.0,56.0,41.0,69.0,88.0,1.0,100.0,11.0,17.0,87.0,47.0,62.0,111.0,42.0,166.0,47.0,26.0,92.0,36.0,25.0,199.0,1.0,23.0,1.0,3.0,52.0,4.0,8.0,0.0,15.0,0.0,8.0,5.0,33.0,16.0,0.0,24.0,107.0,72.0,1.0,0.0,31.0,95.0,31.0,3.0,17.0,2.0,0.0,30.0,0.0,3.0,20.0,0.0,14.0,27.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,31.0,23.0,0.0,0.0,0.0
2019-03-22,568.0,781.0,526.0,327.0,187.0,265.0,235.0,121.0,104.0,57.0,122.0,340.0,194.0,15.0,73.0,131.0,64.0,86.0,36.0,25.0,15.0,88.0,125.0,171.0,69.0,493.0,42.0,126.0,14.0,255.0,30.0,142.0,19.0,9.0,111.0,19.0,77.0,193.0,11.0,19.0,126.0,22.0,64.0,194.0,40.0,50.0,1.0,74.0,29.0,19.0,18.0,13.0,75.0,14.0,23.0,0.0,3.0,6012.0,6046.0,29.0,25.0,1.0,56.0,10.0,5.0,0.0,8.0,0.0,5.0,27.0,30.0,8.0,3.0,11.0,11.0,2.0,23.0,0.0,7.0,16.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,3.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-23,321.0,407.0,383.0,136.0,60.0,44.0,155.0,105.0,73.0,258.0,80.0,58.0,31.0,16.0,5.0,83.0,232.0,44.0,24.0,55.0,28.0,52.0,20.0,76.0,2.0,8.0,60.0,143.0,21.0,23.0,22.0,89.0,5.0,20.0,28.0,2.0,3.0,9.0,2.0,2.0,92.0,56.0,19.0,148.0,11.0,23.0,4.0,10.0,23.0,4.0,23.0,0.0,2.0,0.0,23.0,6.0,0.0,4.0,2.0,0.0,108.0,3.0,0.0,0.0,29.0,6.0,26.0,3.0,104.0,2.0,65.0,6.0,0.0,46.0,1.0,18.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-24,2261.0,565.0,337.0,944.0,75.0,891.0,97.0,1928.0,490.0,87.0,270.0,230.0,879.0,11.0,23.0,279.0,44.0,15.0,31.0,291.0,35.0,24.0,861.0,15.0,34.0,27.0,36.0,57.0,16.0,100.0,17.0,306.0,6.0,252.0,31.0,0.0,23.0,33.0,0.0,7.0,168.0,8.0,145.0,48.0,16.0,18.0,10.0,93.0,22.0,7.0,35.0,52.0,8.0,0.0,3.0,0.0,5.0,10.0,0.0,1.0,2.0,10.0,11.0,1.0,8.0,1.0,0.0,0.0,0.0,3.0,127.0,21.0,1.0,24.0,0.0,0.0,2.0,0.0,3.0,7.0,13.0,4.0,0.0,0.0,0.0,48.0,0.0,2.0,0.0,2.0,8.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
2019-03-25,815.0,510.0,144.0,166.0,203.0,195.0,804.0,110.0,73.0,146.0,125.0,277.0,182.0,44.0,10.0,263.0,109.0,101.0,33.0,57.0,68.0,83.0,97.0,14.0,29.0,36.0,21.0,20.0,27.0,19.0,11.0,361.0,0.0,6.0,35.0,12.0,3.0,39.0,4.0,9.0,159.0,2.0,504.0,14.0,2.0,42.0,11.0,39.0,47.0,5.0,90.0,51.0,0.0,3.0,0.0,17.0,0.0,33.0,19.0,21.0,8.0,4.0,0.0,0.0,2.0,2.0,28.0,0.0,0.0,2.0,45.0,55.0,4.0,70.0,6.0,0.0,0.0,32.0,9.0,0.0,0.0,3.0,8.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
